label,category,locality,postal_code,latitude,longitude,ville_proche
Reliures Clergeot,CulturalSite,Champlitte,70600,47.6536517,5.4219722,23
MB AERO SAS,SportsAndLeisurePlace,Nuits-Saint-Georges,21700,47.1415114,4.9738429,17
Eglise Saint-Martin,CulturalSite,Lantenay,21370,47.3435384,4.86350481,19
Eglise Notre-Dame de Lichères-Près-Aigremont,CulturalSite,Lichères-près-Aigremont,89800,47.7274421,3.8552235,171
École de ski - Glisses Nordiques,SportsAndLeisurePlace,Chapelle-des-Bois,25240,46.6032571,6.1126493,90
Atelier d’encadrement d’art La Cuvellerie,CulturalSite,Narcy,58400,47.236206,3.072075,97
Comité Territorial d'Escalade de l'Yonne,SportsAndLeisurePlace,Auxerre,89000,47.8124791,3.56140117,168
Sylvie BUATOIS céramiste animalière RAKU,CulturalSite,Pelousey,25170,47.2755087,5.9211958,65
La Pyramide de Cormatin,CulturalSite,Cormatin,71460,46.53794,4.69951,141
Musée du Grès Ancien,CulturalSite,Prémery,58700,47.1735992,3.33037996,104
Les Croix de Rome,Landform,Voudenay,21230,47.088968,4.381275,126
Base VTT Village vacances Le Duchet,SportsAndLeisurePlace,Nanchez,39150,46.5116,5.83846,81
Séjours itinérants en péniches : Association Découvertes,SportsAndLeisurePlace,Chaumot,58800,47.257083,3.64631,98
Clos du Moulin aux Moines,SportsAndLeisurePlace,Auxey-Duresses,21190,46.986393,4.76100258,132
Fort Dorsner,CulturalSite,Giromagny,90200,47.7304623,6.81302547,199
Château et Ferme de Dumphlun,CulturalSite,Billy-Chevannes,58270,46.9997624,3.4563704,106
Aventure Jeux® - Le Secret de la Roche Bleue,SportsAndLeisurePlace,Lavans-lès-Saint-Claude,39170,46.3627185,5.74635576,86
Piste de luge à Saint-Laurent en Grandvaux,SportsAndLeisurePlace,Saint-Laurent-en-Grandvaux,39150,46.5765843,5.96589391,90
Papillon Gourmand - Atelier Culinaire,SportsAndLeisurePlace,Les Bouchoux,39370,46.2771536,5.7896781,86
Piscine municipale de Decize,SportsAndLeisurePlace,Decize,58300,46.8346916,3.45640181,101
Jardin de méli-mélo,CulturalSite,Blussangeaux,25250,47.4295427,6.6140072,49
"Arguel, visite randonnée",SportsAndLeisurePlace,Fontain,25660,47.19924,6.0249119,35
Piscine municipale,SportsAndLeisurePlace,Luzy,58170,46.796236,3.979772,149
Château de Passy-les-Tours,CulturalSite,Varennes-lès-Narcy,58400,47.215039,3.089788,97
Modern Cinéma sarl Les Quinsonnets,SportsAndLeisurePlace,Les Rousses,39220,46.4841414,6.0579138,92
A la recherche des traces du temps,SportsAndLeisurePlace,Besançon,25000,47.2359663,6.02690849,35
Station de Ski Alpin de Goule,SportsAndLeisurePlace,Maîche,25120,47.2649025,6.81615828,52
CeltÔ Spa et Bien-Être,SportsAndLeisurePlace,Bourbon-Lancy,71140,46.618809,3.7685947,128
SCI TRAVESIENNE,SportsAndLeisurePlace,Traves,70360,47.61206,5.97227,120
"Musée rural ""Vie et métiers d'autrefois""",CulturalSite,La Pesse,39370,46.2877648,5.85017173,94
Site d'escalade - La Roche Coche,SportsAndLeisurePlace,Berzé-la-Ville,71960,46.3676175,4.70471833,141
Yoga pour Tous,SportsAndLeisurePlace,Pupillin,39600,46.88298,5.75971,79
Energétique et Bien-être,SportsAndLeisurePlace,Seignelay,89250,47.9051,3.59674,178
Balades sonores : Patrimoine et musique sur le chemin du centre-ville #2,SportsAndLeisurePlace,Besançon,25000,47.2308118,6.0325357,35
Abbaye impériale de Baume-les-Messieurs,CulturalSite,Baume-les-Messieurs,39210,46.7081615,5.64813137,87
Compagnie gakokoé,SportsAndLeisurePlace,Montbéliard,25200,47.5078736,6.79534379,56
Porte Notre-Dame et les fortifications,CulturalSite,Château-Chinon (Ville),58120,47.0630187,3.9343219,22
Musée Vie d'Antan,CulturalSite,Montlebon,25500,47.0264154,6.64082556,58
Agence Wine and Tours - team-building,SportsAndLeisurePlace,Chassagne-Montrachet,21190,46.93673,4.72842,132
Piscine de Noidans-lès-Vesoul,SportsAndLeisurePlace,Noidans-lès-Vesoul,70000,47.6163726,6.1327593,114
Location Vélo Electrique,SportsAndLeisurePlace,Pupillin,39600,46.88369,5.75774,79
Zafu shop,CulturalSite,Savigny-en-Revermont,71580,46.64044,5.42727,89
Bellecomme,CulturalSite,Tintury,58110,47.017139,3.556855,106
Château de Lux,CulturalSite,Lux,21120,47.484031,5.216524,23
Piscine des Portes du Haut-Doubs,SportsAndLeisurePlace,Valdahon,25800,47.152413,6.34951829,74
LGM Sellier-Atelier Sellerie et Maroquinerie,CulturalSite,Champlemy,58210,47.2854717,3.35003819,98
Cités minières,CulturalSite,Montceau-les-Mines,71300,46.6734681,4.3775423,152
Bibliothèque Municipale Louis-Garret,CulturalSite,Vesoul,70000,47.6227254,6.15399599,125
"Sylvie JULLIARD, artiste-peintre",CulturalSite,Pruzilly,71570,46.25747,4.69607,135
Le Mont de l'Herba,Landform,Les Hôpitaux-Vieux,25370,46.8042896,6.40837669,64
Parc des bains,CulturalSite,Lons-le-Saunier,39005,46.671173,5.56354522,87
La cascade du Bief de la Chaille et le pont Perroud,Landform,Prémanon,39220,46.4659732,6.05069512,92
Association - Entente sportive saugette de ski,SportsAndLeisurePlace,Arçon,25300,46.9926066,6.46339416,40
La Lithographie,SportsAndLeisurePlace,Marnay,70150,47.289281,5.772587,68
Le prieuré de Saint Cosme,CulturalSite,Chablis,89800,47.8094474,3.8009718,171
Atelier de sculpture Régine Caudwell,CulturalSite,Bligny-sur-Ouche,21360,47.1052721,4.6695267,3
Piscine,SportsAndLeisurePlace,Marcigny,71110,46.2771984,4.0376516,155
Château du Terreau,CulturalSite,Verosvres,71220,46.400731,4.443193,137
Lames du Poète,CulturalSite,Levis,89520,47.6681519,3.34637218,188
Le Château des Évêques de Nevers,CulturalSite,Prémery,58700,47.175106,3.3313864,104
Open Kayak,SportsAndLeisurePlace,Villecien,89300,48.0059,3.32806,185
Eglise Saint-Pierre-l'Estrier (ancienne),CulturalSite,Autun,71400,46.9615177,4.3214348,126
Eglise Saint-Symphorien,CulturalSite,Époisses,21460,47.50912,4.17378,24
"Terre de rencontres, atelier céramique",CulturalSite,Nevers,58000,46.9852629,3.1568115,108
Les Deux Scènes - Le Théâtre Ledoux & L'Espace,SportsAndLeisurePlace,Besançon,25000,47.2342961,6.02606103,35
Héliade,SportsAndLeisurePlace,Auxerre,89000,47.7937107,3.56689075,168
Musée de la Bataille de Fontenoy,CulturalSite,Fontenoy,89520,47.650454,3.307028,188
DÉCOUVERTE DU VIGNOBLE DE BEAUNE,SportsAndLeisurePlace,Pommard,21630,47.0087,4.79452,3
Lavoir de la route de Chablis,CulturalSite,Nitry,89310,47.6743461,3.87677103,171
Camp de Myard,CulturalSite,Vitteaux,21350,47.3795933,4.5202174,29
Vestiges de l'Abbaye de Cherlieu,CulturalSite,Montigny-lès-Cherlieu,70500,47.781084,5.824749,120
Amarock,SportsAndLeisurePlace,Vertamboz,39130,46.596182,5.741626,88
Château de Brancion,CulturalSite,Martailly-lès-Brancion,71700,46.5475216,4.79691088,165
Square des Maquis,CulturalSite,Semur-en-Auxois,21140,47.4854227,4.3276507,24
Signal de la Mère Boitier,Landform,Tramayes,71520,46.302428,4.632147,141
Eglise Saint-Pierre,CulturalSite,Maîche,25120,47.2517519,6.79952859,52
Bibliothèque d'Etuz,CulturalSite,Étuz,70150,47.3499584,5.9391557,50
JURA'ME,SportsAndLeisurePlace,Clairvaux-les-Lacs,39130,46.5714668,5.7458311,88
Eglise Saint-Sernin de Vauban,CulturalSite,Vauban,71800,46.260869,4.224639,139
Jardin anglais,CulturalSite,Vesoul,70000,47.6231159,6.1638236,125
Eglise du Sacré-Coeur,CulturalSite,Audincourt,25400,47.4756997,6.84186969,30
TEHEF,CulturalSite,Cosne-Cours-sur-Loire,58200,47.4005596,2.9202425,99
Le 1204 - Centre d'interprétation de l'architecture et du patrimoine,CulturalSite,Dijon,21000,47.3173978,5.0302924,8
Fédération de l'Yonne pour la Pêche et la Protection du Milieu Aquatique,SportsAndLeisurePlace,Auxerre,89000,47.7858559,3.5711779,168
Pêcher autour de baume-les-dames,SportsAndLeisurePlace,Baume-les-Dames,25110,47.342298,6.371683,33
Piscine Léo Lagrange,SportsAndLeisurePlace,Tavaux,39500,47.0523269,5.41366421,96
Galerie d'ART et d'OR,CulturalSite,Châtillon-sur-Seine,21400,47.8621782,4.5745586,5
Eglise Saint-Pierre de Chablis,CulturalSite,Chablis,89800,47.8087214,3.79988685,171
Eglise Sainte-Bernadette,CulturalSite,Digoin,71160,46.4906866,3.99733716,145
Médiathèque intercommunale,CulturalSite,Voiteur,39210,46.7563888,5.61833333,87
La Grande Saline de Salins-les-Bains,CulturalSite,Salins-les-Bains,39110,46.9380042,5.87636053,95
Jeu de piste immersif “Serum PhisalX”,CulturalSite,Mouthier-Haute-Pierre,25920,47.0386409,6.27430752,73
Le Delta - Juliette Flambard,CulturalSite,Dole,39100,47.09166,5.49286,83
Centre équestre - Des Chevaux de la Combe,SportsAndLeisurePlace,Frasne,25560,46.850257,6.1400119,51
Groupement des Pêcheurs Sportifs Dijon Côte-d'Or,SportsAndLeisurePlace,Dijon,21000,47.3150997,5.0316463,8
Domaine du Château de Messey,SportsAndLeisurePlace,Ozenay,71700,46.53399,4.8292,165
Musée du Prieuré - Jean Laronze,CulturalSite,Charolles,71120,46.4324193,4.2799012,137
Pisciculture du Moulin Tala,SportsAndLeisurePlace,Brassy,58140,47.2612165,3.92247778,169
Jacques Lacoste,CulturalSite,Nancray,25360,47.2491447,6.18562459,69
Atelier de Galadrielle,CulturalSite,Cormatin,71460,46.5355728,4.6835836,141
Galerie de l'Atelier Verr-Tige,CulturalSite,Lantenay,21370,47.3414355,4.8664957,19
Centre équestre de Luxeuil,SportsAndLeisurePlace,Luxeuil-les-Bains,70300,47.8071248,6.34757779,119
Zone interdepartementale de karate,SportsAndLeisurePlace,Montbéliard,25202,47.49518,6.79158,56
Magali Saillet,CulturalSite,Chèvremont,90340,47.629163,6.9294435,201
Ecurie Michel Charline,SportsAndLeisurePlace,Aiglepierre,39110,46.952453,5.81403,95
Marie-Laure GUERRIER - Céramiste,CulturalSite,Saint-Boil,71390,46.6553581,4.69976846,131
Domaine nordique - Pontarlier - La Malmaison,SportsAndLeisurePlace,Pontarlier,25300,46.9222631,6.38588905,64
Tour de l'Horloge ou Tour Guy Coquille,CulturalSite,Decize,58300,46.8284655,3.461659,101
Location de raquettes et petits matériels - La Malmaison,SportsAndLeisurePlace,Pontarlier,25300,46.92245,6.38612,64
Chapelle de la délivrance,CulturalSite,Dompierre-les-Tilleuls,25560,46.8768366,6.1772833,51
"Gaïa Loisirs - Activités Équestres, Stages et cours de loisirs, Randonnées et balades",SportsAndLeisurePlace,Lamoura,39310,46.4003228,5.94907562,94
Manufacture d'orgues Bernard Aubertin,CulturalSite,Courtefontaine,39700,47.1307102,5.805,68
"EQUI'Nat - Cheval Nature, Cheval pour tous",SportsAndLeisurePlace,Bonnay-Saint-Ythaire,71460,46.5679662,4.6358226,141
Séjour cours d'oenologie et de dégustation en Bourgogne,SportsAndLeisurePlace,Tannay,58190,47.3673107,3.5917586,98
Le monsard et la grotte de Jocelyn,Landform,Bussières,71960,46.3420839,4.7105427,136
Rebecca PINOS,CulturalSite,Jalogny,71250,46.419416,4.629449,141
La Buvette du Conservatoire,SportsAndLeisurePlace,Besançon,25000,47.2403,6.02218,35
Belvédère Sur la Côte,Landform,Saint-Claude,39200,46.4477667,5.8501579,94
L'Atelier des Epatants,CulturalSite,Beaufort-Orbagna,39190,46.57302,5.43847,89
Le Tunnel du Bois Clair,CulturalSite,Berzé-le-Châtel,71960,46.3903462,4.66349776,141
VITITOURS,SportsAndLeisurePlace,Chablis,89800,47.8171134,3.7708057,171
Eglise Saint-Barthélémy,CulturalSite,Farges-lès-Mâcon,71700,46.512269,4.898102,165
Couleurs et Lumières - Atelier de Vitrail,CulturalSite,Mâcon,71000,46.3171779,4.81891929,151
Mâcon sur l'Ô,SportsAndLeisurePlace,Mâcon,71000,46.3020866,4.83302649,151
Eglise romane de Bois-Sainte-Marie,CulturalSite,Bois-Sainte-Marie,71800,46.3295532,4.35477968,139
Sanctuaire du Mont Roland,CulturalSite,Sampans,39100,47.12406,5.47461,83
JURAFIT PARK,SportsAndLeisurePlace,Saint-Laurent-en-Grandvaux,39150,46.57091,5.96181,90
L'atelier des Merles (O'Perla ),CulturalSite,Saint-Sauveur-en-Puisaye,89520,47.6417335,3.2840377,188
Station de Bellefontaine,SportsAndLeisurePlace,Bellefontaine,39400,46.55814,6.06842,90
Ferme équestre du Berger,SportsAndLeisurePlace,Saint-Seine,58250,46.728141,3.786858,128
ASCAP,SportsAndLeisurePlace,Montbéliard,25200,47.516864,6.812804,56
Cinéma Victor Hugo Lumières Arts&Essais,SportsAndLeisurePlace,Besançon,25000,47.2393702,6.02473497,35
Aventure-jeu La mélodie perdue des Suranis,SportsAndLeisurePlace,Montfleur,39320,46.3293323,5.43731146,93
Paul Boinay Ebénisterie Ferronerie d'Art,CulturalSite,Les Écorces,25140,47.1868208,6.7997981,37
Aux Ateliers du Château,SportsAndLeisurePlace,Gevigney-et-Mercey,70500,47.79939,5.93016,120
La Ligne des Hirondelles,CulturalSite,Saint-Laurent-en-Grandvaux,39150,46.5747199,5.95136612,90
L'Atelier de Papy Gégé,CulturalSite,Corre,70500,47.91736,5.99122,120
Le Doubs,Landform,Pontarlier,25300,46.9048057,6.35855197,64
Jardin géo-botanique - Parc Georges Nouelle,CulturalSite,Chalon-sur-Saône,71100,46.7864847,4.859035,133
Embarquez en bateau électrique de l'étang de Baye aux Voûtes de la Collancelle,SportsAndLeisurePlace,Bazolles,58110,47.16935,3.62206,98
Scierie à haut-fer demouge,CulturalSite,Lepuix,90200,47.760789,6.814402,199
"Antal et Rosie, L'Atelier",CulturalSite,Mâcon,71000,46.303672,4.830837,151
Eglise Saint Jean-Baptiste,CulturalSite,Dun-sur-Grandry,58110,47.06945,3.804512,106
Espace Sport Nature - Base de Loisirs Marcel Lucotte,SportsAndLeisurePlace,Autun,71400,46.9545919,4.31698519,126
"Le parcours ""no kill""",SportsAndLeisurePlace,La Grande-Verrière,71990,46.949393,4.190808,126
Tennis de table voujeaucourt,SportsAndLeisurePlace,Voujeaucourt,25420,47.4681262,6.7618358,78
Les Escapades de Steph'âne,SportsAndLeisurePlace,Lormes,58140,47.3056983,3.78632998,169
La Bank,CulturalSite,Lormes,58140,47.2895305,3.8190509,169
Parc de la Panse,CulturalSite,Seloncourt,25230,47.4602732,6.86600747,70
Feel Single Track,SportsAndLeisurePlace,Moux-en-Morvan,58230,47.15443,4.15722,22
Etang La Varenne,SportsAndLeisurePlace,Lessard-en-Bresse,71440,46.7400019,5.09322099,157
Open Art Galerie,CulturalSite,Dijon,21121,47.3444833,5.01369352,9
Monument des fusillés du 12 juin 1944,CulturalSite,Cersot,71390,46.7041145,4.6497406,131
Musée des sapeurs-pompiers (Pierre Morisot),CulturalSite,Saint-Aubin,39410,47.0300327,5.32673835,96
Église de l'Assomption,CulturalSite,Censeau,39250,46.8138391,6.06716055,51
Fontaine du Roi,CulturalSite,Moloy,21120,47.538445,4.93522779,12
Cocon Flottaison,SportsAndLeisurePlace,Beure,25720,47.21086,6.00135,31
Circuit Automobile Terre,SportsAndLeisurePlace,Is-sur-Tille,21120,47.4970282,5.08821099,12
Église Saint-Didier N. Ledoux,CulturalSite,Roche-et-Raucourt,70180,47.619628,5.707114,112
L'Embarcadère,SportsAndLeisurePlace,Montceau-les-Mines,71300,46.6765452,4.36112274,152
Rejoins le troupeau,SportsAndLeisurePlace,Saint-Didier,21210,47.31681,4.15108,22
Musée d'Art et d'Histoire Romain Rolland,CulturalSite,Clamecy,58500,47.4608001,3.52076005,98
Mohair la vie côté douceur - Élevage de chèvres angora,CulturalSite,La Pesse,39370,46.2828322,5.85542697,94
La fresque murale des personnages célèbres de Dole,CulturalSite,Dole,39100,47.0932845,5.49422338,83
Jardins remarquables du château de Bournel,CulturalSite,Cubry,25680,47.4912248,6.42562866,33
Piscine municipale,SportsAndLeisurePlace,Saint-Amour,39160,46.43289,5.3421,93
Aimé LOUAT,SportsAndLeisurePlace,La Chapelle-sur-Oreuse,89100,48.2152085,3.2627694,182
Les reculées de Blois sur Seille et Ladoye sur Seille,Landform,Ladoye-sur-Seille,39210,46.7582468,5.67942178,91
Domaine du Moulin Rouge - Pêche à la truite,SportsAndLeisurePlace,Charny Orée de Puisaye,89120,47.8426187,3.08925802,173
Balade numérique Les Etangs de Vaux et Baye,SportsAndLeisurePlace,Bazolles,58110,47.1704037,3.6220182,98
Les Ateliers Vortex,CulturalSite,Dijon,21000,47.3018359,5.0350328,8
Réserve Naturelle du Bois du Parc,Landform,Mailly-le-Château,89660,47.596428,3.636898,98
"Bateau-promenade ""Les Settons""",SportsAndLeisurePlace,Montsauche-les-Settons,58230,47.1857314,4.0706277,22
Zoc Vélos Services,SportsAndLeisurePlace,Granges,71390,46.7240357,4.7459413,131
Haut Fourneau de la forge de Montagney,CulturalSite,Montagney-Servigney,25680,47.4858259,6.3042067,33
Sentiers aménagés sur le Grand Besançon,SportsAndLeisurePlace,Besançon,25000,47.2420015,6.02954492,35
Espace Morteau - Activités été,SportsAndLeisurePlace,Morteau,25500,47.0521561,6.59653599,59
Chapelle des Moines,CulturalSite,Berzé-la-Ville,71960,46.3638334,4.7020127,141
Le Beffroi/Tour de l'Horloge/Tour du Guette,CulturalSite,Deux Rivières,89460,47.6846638,3.691006,168
Cours de pâtisserie pour enfants et pour adultes - Flaveurs et chefs,SportsAndLeisurePlace,Beaune,21200,47.0224837,4.84027683,3
Hôtel de Ville,CulturalSite,Saint-Jean-de-Losne,21170,47.1019913,5.2631408,4
Balades en calèche,SportsAndLeisurePlace,Besançon,25000,47.2353747,6.02614581,35
Écurie Mélodie Petiot,SportsAndLeisurePlace,Évette-Salbert,90350,47.6754514,6.80129885,198
Cascade et Viaduc des Nans-Lizon (Viaduc du tram),Landform,Lavans-lès-Saint-Claude,39170,46.384847,5.785806,86
Espace bien-être Equatoria,SportsAndLeisurePlace,Besançon,25000,47.24721,6.02341,35
Céline Faille,CulturalSite,Sens,89100,48.1767615,3.286413,186
Musée de la vigne et du vin,CulturalSite,Lods,25930,47.0449216,6.24774679,73
Poney-Club de Verrière,SportsAndLeisurePlace,La Grande-Verrière,71990,46.949701,4.118553,126
Cascade de Brisecou,Landform,Autun,71400,46.9432212,4.3140497,126
Balise 25,SportsAndLeisurePlace,Besançon,25000,47.2703245,6.0512952,72
Eglise de l'Immaculee-Conception,CulturalSite,Audincourt,25400,47.48678,6.831771,30
Site Nordique de Longchaumois,SportsAndLeisurePlace,Longchaumois,39400,46.458228,5.966401,85
Hôtel Gauthiot d'Ancier,CulturalSite,Besançon,25000,47.2391803,6.0219559,35
Centre équestre de Monthury,SportsAndLeisurePlace,Gourdon,71300,46.6686923,4.40898017,127
Delta club du Haut-Jura,SportsAndLeisurePlace,Saint-Claude,39200,46.3788134,5.8761589,94
"Vélo, l'atelier",SportsAndLeisurePlace,Saint-Vallier,71230,46.6413973,4.33369183,160
Parcours fléchés,SportsAndLeisurePlace,Besançon,25000,47.2398994,6.02259542,35
Lapiaz de Loulle,Landform,Loulle,39300,46.7075583,5.88051795,80
Chapelle de la Croix Bouthier,CulturalSite,Varennes-sous-Dun,71800,46.28925,4.32112,139
Les orphelins de Pondichery,SportsAndLeisurePlace,Voujeaucourt,25420,47.48115,6.780646,78
Fanny MORLON,CulturalSite,Montmelard,71520,46.3314939,4.4125949,139
L'Atelier du Yoga,SportsAndLeisurePlace,Besançon,25000,47.2428738,6.02095842,35
Raoul Sports,SportsAndLeisurePlace,Prémanon,39220,46.46187,6.03041,92
Le Cours par Le Charlemagne,SportsAndLeisurePlace,Pernand-Vergelesses,21420,47.07717,4.84993,3
Les bâtisseurs oubliés : l’œuvre des architectes religieux des XVIIe et XVIIIe siecles,SportsAndLeisurePlace,Besançon,25000,47.23663,6.03072,35
Complexe aquatique les jardins de l'etang,SportsAndLeisurePlace,Noidans-le-Ferroux,70130,47.5731311,5.95445036,120
Rencontre des collectionneurs de disques du pays de montbeliard (rcdpm),SportsAndLeisurePlace,Montbéliard,25200,47.499596,6.815342,56
L'Ouvrage G,CulturalSite,Belfort,90000,47.6598681,6.81935875,202
Circuit des fontaines et lavoirs,CulturalSite,Gray,70100,47.4491609,5.59289932,116
Ecomusée de l'Abeille,CulturalSite,Château-Chinon (Campagne),58120,47.092903,3.93647,22
Tennis Club de Cluny,SportsAndLeisurePlace,Cluny,71250,46.433757,4.66964062,141
Eglise Notre-Dame de l'Assomption de Beine,CulturalSite,Beine,89800,47.819378,3.719561,171
Montagne de Bard,Landform,Bard-le-Régulier,21430,47.1444193,4.33268764,22
Église romane Saint Désiré,CulturalSite,Lons-le-Saunier,39000,46.6720564,5.55064916,87
Demeure de Monte au Lever,CulturalSite,Les Grangettes,25160,46.8265991,6.30762755,64
Jardin Darcy,CulturalSite,Dijon,21000,47.3238244,5.03332773,8
Accompagnateur moyenne montagne - Emmanuel Redoutey,SportsAndLeisurePlace,La Rivière-Drugeon,25560,46.8698133,6.21533509,73
Oenotourisme sur La Route des Grands Crus,SportsAndLeisurePlace,Marsannay-la-Côte,21160,47.279506,5.008427,18
